"ANNUS";"Sub_Div";"RECT";"Area";"0";"1";"2";"3";"4";"5";"6";"7";"8"
2015,00;"32";"48H4";835,10;17,46;4373,50;294,05;400,54;458,88;59,60;63,79;5,20;4,34
2015,00;"32";"48H5";767,20;82,14;2831,34;345,98;418,92;435,11;77,66;80,64;16,43;18,39
2015,00;"32";"48H6";776,10;21,20;1141,00;132,21;115,93;109,37;17,82;19,18;1,62;1,56
2015,00;"32";"48H7";851,40;51,73;2276,72;139,68;85,15;36,41;4,27;11,73;0,00;1,59
2015,00;"32";"49H5";306,90;22,89;1431,52;121,86;45,05;24,47;18,05;30,47;12,69;20,47
2015,00;"32";"49H6";586,50;77,28;319,27;31,85;14,33;10,06;7,38;15,09;8,29;10,30
2016,00;"21";"41G0";108,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2016,00;"21";"41G1";946,80;94,95;27,44;2,68;0,57;0,14;0,13;0,00;0,00;0,00
2016,00;"21";"41G2";432,30;220,63;5,85;0,77;0,07;0,03;0,00;0,00;0,00;0,00
2016,00;"21";"42G1";884,20;132,14;15,52;0,69;0,06;0,08;0,10;0,00;0,00;0,00
2016,00;"21";"42G2";606,80;154,58;1,97;0,07;0,00;0,01;0,01;0,00;0,00;0,00
2016,00;"22";"37G0";209,90;107,26;3,94;1,50;0,82;0,97;0,52;0,16;0,19;0,00
2016,00;"22";"37G1";723,30;234,10;17,42;5,89;1,98;7,39;3,04;0,87;0,66;0,00
2016,00;"22";"38G0";735,30;238,58;6,72;4,46;1,09;2,03;0,78;0,38;0,12;0,71
2016,00;"22";"38G1";173,20;211,70;0,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2016,00;"22";"39F9";159,30;3,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2016,00;"22";"39G0";201,70;61,55;0,64;0,02;0,03;0,15;0,02;0,03;0,00;0,00
2016,00;"22";"39G1";250,00;9,26;0,09;0,00;0,00;0,02;0,01;0,00;0,00;0,00
2016,00;"22";"40F9";51,30;0,77;0,05;0,02;0,03;0,01;0,00;0,00;0,00;0,00
2016,00;"22";"40G0";538,10;30,08;1,91;0,89;1,03;0,55;0,00;0,14;0,00;0,00
2016,00;"22";"40G1";174,50;273,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2016,00;"22";"41G0";173,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2016,00;"23";"39G2";130,90;16,12;1,19;0,67;0,91;1,35;0,46;0,07;0,11;0,01
2016,00;"23";"40G2";164,00;7,76;189,69;55,82;25,32;8,58;2,15;0,56;0,20;0,00
2016,00;"23";"41G2";72,30;58,31;0,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2016,00;"24";"37G2";192,40;43,11;1,70;1,02;0,68;1,73;0,73;0,02;0,02;0,00
2016,00;"24";"37G3";167,70;60,72;15,67;13,37;19,09;24,25;10,56;3,62;2,07;0,96
2016,00;"24";"37G4";875,10;5,89;55,73;50,52;81,09;93,23;37,75;17,08;9,95;2,97
2016,00;"24";"38G2";832,90;367,32;48,05;30,93;33,09;46,02;15,02;2,74;2,48;0,24
2016,00;"24";"38G3";865,70;246,67;42,97;31,87;44,48;57,35;21,97;6,19;4,94;1,34
2016,00;"24";"38G4";1034,80;23,63;94,91;99,65;207,82;185,26;87,83;45,37;23,83;9,04
2016,00;"24";"39G2";406,10;66,04;4,89;2,75;3,74;5,53;1,87;0,29;0,45;0,06
2016,00;"24";"39G3";765,00;26,14;14,71;10,06;13,78;18,66;7,48;2,11;1,70;0,41
2016,00;"24";"39G4";524,80;10,49;18,94;18,59;32,03;35,97;15,08;6,12;4,10;1,95
2016,00;"25";"37G5";642,20;0,70;6,64;36,44;25,99;28,55;9,04;3,33;2,28;2,45
2016,00;"25";"38G5";1035,70;3,07;19,16;114,75;81,63;90,65;34,88;14,23;12,41;13,96
2016,00;"25";"38G6";940,20;0,54;14,47;66,45;62,63;79,33;24,63;12,11;7,56;5,34
2016,00;"25";"39G4";287,30;0,42;3,29;3,12;2,92;5,79;0,78;1,09;0,28;0,14
2016,00;"25";"39G5";979,00;31,42;35,66;50,54;79,12;50,20;27,47;8,04;9,68;8,27
2016,00;"25";"39G6";1026,00;4,78;22,84;143,69;100,47;112,73;48,44;18,69;19,20;20,96
2016,00;"25";"39G7";1026,00;0,95;18,36;105,22;85,03;106,02;52,85;19,85;19,79;22,71
2016,00;"25";"40G4";677,20;0,00;8,06;21,57;72,85;31,16;16,61;3,21;0,21;2,10
2016,00;"25";"40G5";1012,90;0,00;10,25;104,73;141,60;264,28;99,64;28,67;21,30;24,65
2016,00;"25";"40G6";1013,00;0,95;31,34;128,66;163,12;147,58;70,08;15,97;14,19;3,71
2016,00;"25";"40G7";1013,00;0,00;14,64;275,32;120,30;163,39;71,56;54,72;45,42;28,26
2016,00;"25";"41G6";764,40;0,00;41,31;287,53;219,43;324,43;138,26;98,16;58,18;11,17
2016,00;"25";"41G7";1000,00;0,00;6,45;171,80;87,18;45,33;46,29;25,31;15,58;4,83
2016,00;"26";"37G8";86,00;1,47;10,96;17,03;21,17;27,61;11,91;2,81;2,74;2,02
2016,00;"26";"37G9";151,60;5,03;83,67;124,19;161,26;210,45;86,00;16,38;12,45;7,84
2016,00;"26";"38G8";624,60;1,97;14,38;80,04;44,71;67,94;29,25;17,89;31,03;63,74
2016,00;"26";"38G9";918,20;0,21;17,41;45,02;44,80;86,49;41,19;22,48;12,84;27,41
2016,00;"26";"39G8";1026,00;0,05;14,40;66,78;53,70;90,56;39,04;22,19;22,89;20,74
2016,00;"26";"39G9";1026,00;0,54;9,18;65,37;51,33;103,06;33,51;42,10;35,02;54,70
2016,00;"26";"39H0";881,60;1,05;0,35;3,38;4,12;6,39;1,36;0,94;0,98;1,86
2016,00;"26";"40G8";1013,00;0,07;16,92;72,26;57,18;88,64;37,59;20,62;22,38;20,01
2016,00;"26";"40G9";1013,00;0,31;30,86;132,16;152,63;182,16;86,32;74,07;45,20;32,91
2016,00;"26";"40H0";1012,10;0,00;11,53;131,87;285,54;333,70;254,01;200,08;114,79;104,30
2016,00;"26";"41G8";1000,00;3,45;30,82;472,05;379,04;870,82;150,17;543,12;228,80;79,20
2016,00;"26";"41G9";1000,00;0,00;9,72;61,07;46,40;71,98;30,00;12,50;20,57;20,03
2016,00;"26";"41H0";953,30;0,00;6,15;41,78;17,41;10,95;3,37;0,41;0,25;0,29
2016,00;"27";"42G6";266,00;1,01;3,37;33,12;10,25;10,18;9,04;6,88;3,03;1,01
2016,00;"27";"42G7";986,90;1,17;17,55;369,63;53,71;68,86;44,82;8,38;1,66;6,12
2016,00;"27";"43G7";913,80;4,77;1,98;82,26;51,26;121,21;61,60;15,49;11,92;1,98
2016,00;"27";"44G7";960,50;10,02;0,00;3,78;0,63;1,89;0,63;0,00;0,00;0,00
2016,00;"27";"44G8";456,60;5,71;5,20;84,27;47,08;37,82;20,05;15,99;11,93;6,09
2016,00;"27";"45G7";908,70;6,11;63,62;751,43;279,71;198,82;85,34;110,46;4,99;1,52
2016,00;"27";"45G8";947,20;72,64;2,72;29,05;4,54;17,79;4,17;3,45;1,81;0,90
2016,00;"27";"46G8";884,80;99,86;290,32;614,13;43,49;15,17;5,05;0,00;0,00;0,00
2016,00;"28_2";"42G8";945,40;2,07;17,29;301,38;54,78;95,45;31,96;9,52;9,86;2,56
2016,00;"28_2";"42G9";986,90;0,00;0,76;12,42;5,72;3,15;1,78;0,61;0,97;0,00
2016,00;"28_2";"42H0";968,50;0,00;1,59;25,06;11,63;10,36;3,01;1,59;1,59;0,00
2016,00;"28_2";"43G8";296,20;0,94;2,36;18,43;0,47;1,89;0,94;2,36;1,89;0,00
2016,00;"28_2";"43G9";973,70;7,01;0,00;7,13;4,12;3,64;0,09;0,09;0,00;0,09
2016,00;"28_2";"43H0";973,70;0,00;0,00;372,63;93,94;94,84;69,18;1,53;5,51;28,83
2016,00;"28_2";"43H1";412,70;0,00;0,00;199,34;61,31;73,93;59,93;3,66;6,41;19,09
2016,00;"28_2";"44G9";876,60;11,88;0,63;82,84;45,60;40,27;25,08;10,85;7,65;0,96
2016,00;"28_2";"44H0";960,50;0,00;14,87;156,15;21,84;17,10;9,04;6,22;8,85;4,24
2016,00;"28_2";"44H1";824,60;0,00;40,62;315,00;86,23;127,43;60,56;5,01;21,37;14,23
2016,00;"28_2";"45G9";924,50;25,88;4,79;110,28;49,92;73,24;14,14;3,01;1,73;1,73
2016,00;"28_2";"45H0";947,20;37,93;2,96;150,53;42,00;24,78;10,96;0,98;3,56;5,78
2016,00;"28_2";"45H1";827,10;4,39;17,56;536,17;205,51;184,87;119,44;8,78;25,90;43,47
2016,00;"29";"46G9";933,80;64,57;36,16;309,48;36,97;84,75;10,36;16,36;1,36;2,72
2016,00;"29";"46H0";933,80;23,64;5,74;24,66;6,75;1,68;0,00;0,00;0,12;0,00
2016,00;"29";"46H1";921,50;4,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2016,00;"29";"46H2";258,00;1,53;4,83;34,43;8,31;6,32;2,98;0,00;0,30;0,95
2016,00;"29";"47G9";876,20;122,26;635,70;3364,35;366,88;332,37;172,86;70,14;55,50;6,86
2016,00;"29";"47H0";920,30;77,35;9,28;47,44;2,57;2,57;2,57;0,00;0,00;0,00
2016,00;"29";"47H1";920,30;85,35;109,93;1654,29;377,63;263,58;227,44;0,00;38,37;59,45
2016,00;"29";"47H2";793,90;199,43;892,34;5787,16;1199,61;929,17;1196,67;0,00;139,16;294,79
2016,00;"29";"48G9";772,80;1287,13;692,29;720,58;47,64;8,41;2,86;5,90;5,26;4,70
2016,00;"29";"48H0";730,30;6,78;321,48;1362,75;361,89;196,42;65,33;134,25;107,94;115,96
2016,00;"29";"48H1";544,00;42,55;716,31;1870,49;259,21;104,21;35,26;62,01;53,89;59,56
2016,00;"29";"48H2";597,00;62,34;1071,34;1708,02;132,52;58,46;12,64;28,41;17,70;29,08
2016,00;"29";"49G9";564,20;112,95;196,40;695,00;160,88;71,97;22,55;48,51;38,03;63,03
2016,00;"30";"50G7";403,10;7,40;293,17;449,99;127,23;45,39;20,42;5,24;3,74;11,35
2016,00;"30";"50G8";833,40;1,39;561,48;595,21;161,47;59,68;29,54;11,83;11,18;24,93
2016,00;"30";"50G9";879,50;83,16;205,15;247,59;72,31;29,45;15,96;6,25;6,18;17,44
2016,00;"30";"50H0";795,10;230,80;297,14;188,47;45,04;18,01;11,23;4,19;4,79;15,17
2016,00;"30";"51G7";614,50;0,00;18,13;224,14;100,61;54,53;29,49;12,77;14,83;50,40
2016,00;"30";"51G8";863,70;0,00;105,84;878,73;398,55;225,84;132,37;57,77;63,34;147,71
2016,00;"30";"51G9";865,80;0,00;80,75;680,21;285,69;147,56;74,86;32,39;32,88;64,47
2016,00;"30";"51H0";865,70;73,86;156,68;241,42;72,64;30,46;16,87;7,17;6,93;19,17
2016,00;"30";"52G7";482,60;1,87;7,74;111,29;68,83;53,23;38,04;22,33;29,97;127,21
2016,00;"30";"52G8";852,00;0,00;52,68;547,19;307,80;203,89;122,93;59,11;65,34;214,17
2016,00;"30";"52G9";852,00;1,55;16,88;129,20;66,80;45,46;29,34;14,75;16,81;47,63
2016,00;"30";"52H0";852,00;2,81;37,26;291,22;151,25;103,49;67,02;33,79;38,56;109,41
2016,00;"30";"53G8";838,10;3,35;64,21;512,44;276,88;183,54;112,80;54,97;61,11;176,08
2016,00;"30";"53G9";838,10;0,00;8,62;191,88;129,98;105,59;73,40;38,24;42,40;105,07
2016,00;"30";"53H0";838,10;20,71;70,59;439,82;231,09;158,09;104,11;52,50;64,36;192,55
2016,00;"30";"53H1";126,60;3,11;18,30;82,87;39,82;24,98;15,90;7,67;9,17;26,88
2016,00;"30";"54G8";642,20;0,00;4,09;122,57;105,63;101,46;82,67;46,16;60,30;230,12
2016,00;"30";"54G9";824,20;7,46;41,73;200,12;97,76;65,75;44,36;23,01;29,15;94,98
2016,00;"30";"54H0";727,90;36,11;11,70;360,61;278,46;246,89;180,75;96,26;114,75;354,67
2016,00;"30";"55G9";625,60;3,33;143,57;191,56;54,21;22,58;12,95;5,55;5,76;12,04
2016,00;"30";"55H0";688,60;4,56;100,85;331,95;133,43;73,72;43,09;20,19;22,67;64,35
2016,00;"32";"47H3";536,20;14,04;52,11;498,93;396,56;118,57;139,29;45,61;42,26;25,51
2016,00;"32";"48H3";615,70;35,05;92,92;309,63;33,53;9,60;4,80;5,86;2,06;5,47
2016,00;"32";"48H4";835,10;122,79;550,10;3371,27;1939,77;297,20;333,17;46,32;41,40;41,08
2016,00;"32";"48H5";767,20;160,77;744,43;4293,31;2171,99;377,57;371,59;76,76;58,00;76,91
2016,00;"32";"48H6";776,10;1237,31;256,27;1108,28;518,80;54,81;65,54;12,00;9,21;0,00
2016,00;"32";"48H7";851,40;2224,89;141,05;494,61;534,77;192,88;183,94;54,71;46,63;15,64
2016,00;"32";"49H5";306,90;4,63;153,10;638,43;114,67;43,61;19,17;16,91;10,48;21,57
2016,00;"32";"49H6";586,50;30,33;227,36;1135,02;302,72;112,83;52,30;49,98;29,57;59,72
2017,00;"21";"41G0";108,10;0,24;0,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2017,00;"21";"41G1";946,80;10,64;103,91;0,65;0,21;0,00;0,00;0,00;0,00;0,00
2017,00;"21";"41G2";432,30;14,20;31,73;0,27;0,09;0,01;0,00;0,00;0,00;0,00
2017,00;"21";"42G1";884,20;4,10;79,10;9,20;1,68;0,30;0,00;0,00;0,00;0,00
2017,00;"21";"42G2";606,80;2,29;13,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2017,00;"21";"43G1";699,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2017,00;"21";"43G2";107,00;0,33;1,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2017,00;"22";"37G0";209,90;1,00;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2017,00;"22";"37G1";723,30;188,33;11,32;0,22;0,19;0,04;0,00;0,00;0,00;0,00
2017,00;"22";"38G0";735,30;18,32;18,61;0,00;0,31;0,00;0,00;0,00;0,00;0,00
2017,00;"22";"38G1";173,20;0,00;18,21;0,55;0,34;0,00;0,00;0,00;0,00;0,00
2017,00;"22";"39F9";159,30;1,62;5,05;0,22;0,13;0,04;0,00;0,00;0,00;0,00
2017,00;"22";"39G0";201,70;4,57;2,11;0,12;0,07;0,01;0,00;0,00;0,00;0,00
2017,00;"22";"39G1";250,00;10,47;22,21;4,68;1,13;0,22;0,00;0,00;0,00;0,00
2017,00;"22";"40F9";51,30;5,23;16,30;0,72;0,42;0,14;0,00;0,00;0,00;0,00
2017,00;"22";"40G0";538,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2017,00;"22";"40G1";174,50;4,47;8,40;0,25;0,21;0,04;0,00;0,00;0,00;0,00
2017,00;"22";"41G0";173,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2017,00;"23";"39G2";130,90;13,71;1,59;0,97;1,63;1,01;1,04;0,18;0,07;0,02
2017,00;"23";"40G2";164,00;34,16;3,33;0,22;0,31;0,18;0,07;0,00;0,00;0,00
2017,00;"23";"41G2";72,30;3,42;0,11;0,03;0,01;0,00;0,00;0,00;0,00;0,00
2017,00;"24";"37G2";192,40;22,20;2,48;0,55;0,89;0,89;0,67;0,07;0,00;0,00
2017,00;"24";"37G3";167,70;16,62;4,45;13,76;20,01;22,01;9,31;3,32;1,78;0,71
2017,00;"24";"37G4";875,10;20,65;5,92;13,08;19,81;26,02;13,01;4,96;1,36;0,67
2017,00;"24";"38G2";832,90;459,90;28,42;5,04;16,33;11,68;11,55;1,39;0,00;0,00
2017,00;"24";"38G3";865,70;168,28;24,98;30,55;40,44;30,91;23,20;4,83;2,43;1,33
2017,00;"24";"38G4";1034,80;90,86;26,04;57,55;87,19;114,48;57,24;21,81;5,97;2,95
2017,00;"24";"39G2";406,10;162,21;18,77;11,52;19,29;11,94;12,28;2,09;0,83;0,24
2017,00;"24";"39G3";765,00;67,57;23,00;23,85;36,93;31,78;19,76;4,85;1,73;1,13
2017,00;"24";"39G4";524,80;2,86;3,89;12,82;18,93;19,78;9,35;2,88;1,94;0,59
2017,00;"25";"37G5";642,20;245,18;4,61;2,37;3,96;2,76;2,51;1,85;1,09;0,77
2017,00;"25";"38G5";1035,70;29,97;17,42;53,97;76,91;62,00;99,87;56,08;28,81;22,10
2017,00;"25";"38G6";940,20;68,18;3,82;7,10;11,96;8,57;10,52;5,74;2,05;1,07
2017,00;"25";"38G7";471,70;3,19;0,12;0,24;0,37;0,28;0,42;0,25;0,11;0,05
2017,00;"25";"39G4";287,30;1,68;5,58;14,18;152,82;62,80;53,96;13,95;0,00;2,55
2017,00;"25";"39G5";979,00;0,88;3,74;3,36;31,96;15,82;20,98;6,82;5,95;0,99
2017,00;"25";"39G6";1026,00;35,66;21,35;40,64;70,94;47,08;58,02;30,70;11,24;7,40
2017,00;"25";"39G7";1026,00;63,41;9,63;25,01;39,74;28,56;46,01;27,80;14,27;10,72
2017,00;"25";"40G4";677,20;0,00;5,89;47,49;123,50;107,82;106,64;15,47;37,63;11,64
2017,00;"25";"40G5";1012,90;0,00;10,41;3,74;162,24;99,35;37,76;22,86;22,02;4,21
2017,00;"25";"40G6";1013,00;19,92;6,64;53,08;312,40;121,76;56,38;24,22;2,27;8,94
2017,00;"25";"40G7";1013,00;8,19;7,93;17,37;242,00;41,50;52,64;22,56;16,41;3,09
2017,00;"25";"41G6";764,40;98,81;47,50;10,57;394,21;39,38;31,63;4,11;0,00;0,11
2017,00;"25";"41G7";1000,00;16,41;34,94;214,12;917,67;79,09;71,54;41,61;4,76;0,88
2017,00;"26";"37G8";86,00;161,88;4,28;2,61;8,54;3,20;4,42;1,51;0,81;3,18
2017,00;"26";"37G9";151,60;371,37;45,78;37,63;125,99;51,39;68,75;22,36;9,78;23,20
2017,00;"26";"38G8";624,60;10,03;4,88;27,43;69,64;33,55;67,84;39,73;18,56;77,74
2017,00;"26";"38G9";918,20;47,11;37,73;27,92;105,36;88,86;120,87;45,57;28,75;40,63
2017,00;"26";"39G8";1026,00;33,25;21,16;56,77;161,31;73,46;139,47;68,34;28,53;88,95
2017,00;"26";"39G9";1026,00;17,73;2,51;26,07;145,19;93,88;122,57;53,56;31,25;43,23
2017,00;"26";"39H0";881,60;66,75;4,28;5,40;16,26;7,45;9,84;4,00;3,31;0,80
2017,00;"26";"40G8";1013,00;27,62;15,23;25,31;81,88;35,78;61,27;23,98;7,40;21,61
2017,00;"26";"40G9";1013,00;11,98;2,15;11,91;40,64;34,87;49,91;28,20;23,01;22,30
2017,00;"26";"40H0";1012,10;465,31;0,00;0,00;2,43;7,30;14,03;4,87;2,43;0,00
2017,00;"26";"41G8";1000,00;18,55;4,83;127,51;723,08;467,42;586,05;121,07;4,83;37,04
2017,00;"26";"41G9";1000,00;0,32;0,92;24,11;115,01;16,08;91,40;72,06;15,86;63,18
2017,00;"26";"41H0";953,30;2,45;0,00;21,89;104,57;13,17;80,76;61,61;12,82;53,74
2017,00;"27";"42G6";266,00;67,40;23,88;9,16;236,24;65,76;19,63;1,63;0,00;0,00
2017,00;"27";"42G7";986,90;884,70;35,77;111,67;382,17;115,32;9,83;4,65;1,89;0,00
2017,00;"27";"43G7";913,80;186,52;77,00;69,88;146,36;37,34;25,66;2,63;2,39;2,63
2017,00;"27";"44G7";960,50;1314,74;35,30;20,09;68,53;27,40;8,52;5,77;4,45;0,00
2017,00;"27";"44G8";456,60;7,32;25,60;49,69;283,11;43,37;4,81;1,50;0,00;0,00
2017,00;"27";"45G7";908,70;221,86;425,48;228,16;999,10;143,24;4,92;2,86;4,92;0,00
2017,00;"27";"45G8";947,20;81,25;37,07;5,77;30,84;8,88;7,51;3,61;0,00;0,00
2017,00;"27";"46G8";884,80;50,02;375,27;406,12;1401,72;34,27;35,98;0,00;0,00;0,00
2017,00;"28_2";"42G8";945,40;20,30;0,00;182,00;811,02;56,92;132,87;60,92;12,75;8,91
2017,00;"28_2";"42G9";986,90;0,88;0,49;8,67;51,78;6,50;34,51;26,97;5,38;22,98
2017,00;"28_2";"42H0";968,50;45,80;3,33;20,10;223,77;39,54;82,94;48,03;18,53;34,07
2017,00;"28_2";"43G8";296,20;0,00;3,74;57,80;389,07;97,08;63,41;47,13;5,61;12,34
2017,00;"28_2";"43G9";973,70;8,90;0,00;5,14;40,17;5,57;8,43;0,00;0,00;0,00
2017,00;"28_2";"43H0";973,70;4,20;20,15;55,01;405,16;61,61;139,12;65,61;24,52;39,73
2017,00;"28_2";"44G9";876,60;19,49;52,46;339,51;1143,86;132,49;53,37;61,55;10,95;5,00
2017,00;"28_2";"44H0";960,50;2,43;5,12;45,86;279,65;23,54;52,62;37,02;7,21;12,84
2017,00;"28_2";"45G9";924,50;76,13;48,19;52,31;238,89;34,08;16,10;2,91;0,00;0,00
2017,00;"28_2";"45H0";947,20;76,21;1,70;9,01;84,30;23,52;35,68;12,66;0,00;4,14
2017,00;"28_2";"45H1";827,10;0,00;0,00;16,56;123,61;23,75;34,79;11,59;0,00;4,40
2017,00;"29";"46G9";933,80;131,80;127,22;85,09;316,49;39,22;2,64;7,49;0,00;0,00
2017,00;"29";"46H0";933,80;63,82;22,99;33,50;74,79;23,72;16,19;4,04;1,15;0,00
2017,00;"29";"46H1";921,50;0,82;30,03;25,90;250,12;43,02;60,13;56,14;0,00;34,48
2017,00;"29";"46H2";258,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2017,00;"29";"47G9";876,20;144,16;616,68;771,72;2183,50;268,26;121,03;58,55;19,68;11,64
2017,00;"29";"47H0";920,30;60,38;197,24;436,30;1034,10;240,03;199,79;155,33;90,87;217,09
2017,00;"29";"47H1";920,30;8,39;133,77;81,16;622,85;69,50;60,51;64,48;0,00;41,79
2017,00;"29";"47H2";793,90;166,10;346,49;136,32;870,23;67,90;42,34;46,28;0,00;22,24
2017,00;"29";"48G9";772,80;413,53;205,22;80,76;188,42;27,80;17,44;15,90;8,98;29,80
2017,00;"29";"48H0";730,30;97,61;215,52;155,17;350,24;62,42;32,42;24,78;14,95;35,58
2017,00;"29";"48H1";544,00;106,54;201,83;90,23;190,50;33,19;11,33;11,05;3,05;7,77
2017,00;"29";"48H2";597,00;226,98;283,50;348,00;734,82;149,87;59,28;49,72;18,60;37,40
2017,00;"29";"49G9";564,20;90,75;210,39;102,75;230,14;38,83;19,57;17,74;9,57;27,45
2017,00;"30";"50G7";403,10;3,01;142,83;87,69;141,67;44,43;23,78;13,97;6,53;27,63
2017,00;"30";"50G8";833,40;14,35;983,44;225,15;149,82;37,68;12,48;5,78;2,45;7,73
2017,00;"30";"50G9";879,50;0,00;191,73;345,86;738,75;242,73;148,56;92,49;41,62;140,40
2017,00;"30";"50H0";795,10;253,02;1452,36;278,46;248,66;67,46;27,72;13,95;5,20;25,47
2017,00;"30";"51G7";614,50;6,87;281,02;227,37;398,32;126,26;68,70;40,60;19,01;80,79
2017,00;"30";"51G8";863,70;2,81;240,77;419,96;936,52;300,81;187,09;112,39;51,74;194,10
2017,00;"30";"51G9";865,80;2,17;199,45;266,68;472,25;151,35;84,37;51,24;21,79;64,72
2017,00;"30";"51H0";865,70;534,07;372,17;95,07;108,67;33,09;18,43;12,62;7,44;38,67
2017,00;"30";"52G7";482,60;0,37;110,42;99,94;199,65;65,83;42,16;29,42;15,75;90,90
2017,00;"30";"52G8";852,00;0,00;78,95;184,84;411,09;137,23;89,31;59,38;27,71;101,04
2017,00;"30";"52G9";852,00;0,00;44,43;78,83;251,35;95,18;83,49;75,75;42,55;207,36
2017,00;"30";"52H0";852,00;89,23;590,50;155,49;152,82;43,99;20,80;12,64;6,10;19,51
2017,00;"30";"53G8";838,10;0,00;229,49;296,81;505,15;166,04;95,94;62,82;27,54;104,63
2017,00;"30";"53G9";838,10;0,76;76,74;117,32;227,60;76,13;52,52;38,82;19,97;92,92
2017,00;"30";"53H0";838,10;5,28;336,74;223,48;338,82;106,13;54,87;31,61;12,65;33,88
2017,00;"30";"54G8";642,20;0,00;71,35;137,14;295,67;97,29;64,09;43,76;20,26;68,85
2017,00;"30";"54G9";824,20;15,42;147,38;208,46;385,84;129,70;86,09;66,07;33,27;131,23
2017,00;"30";"54H0";727,90;48,03;491,10;183,29;222,50;68,78;38,56;26,13;12,69;52,59
2017,00;"30";"55G9";625,60;49,53;230,13;180,96;256,61;80,85;42,10;27,81;13,45;50,69
2017,00;"30";"55H0";688,60;95,07;640,09;353,09;472,98;148,05;79,13;52,75;25,56;99,83
2017,00;"32";"47H3";536,20;25,50;286,43;169,05;470,65;110,26;34,30;5,63;2,16;0,60
2017,00;"32";"48H3";615,70;111,48;275,68;215,64;1127,66;206,43;250,17;103,72;40,80;113,17
2017,00;"32";"48H4";835,10;126,70;919,27;435,00;1116,47;210,85;93,57;14,31;9,27;15,28
2017,00;"32";"48H5";767,20;56,64;776,08;829,54;2399,13;565,86;155,80;24,39;8,03;2,29
2017,00;"32";"48H6";776,10;599,57;475,80;559,56;1612,62;416,78;140,51;18,97;4,47;0,00
2017,00;"32";"48H7";851,40;834,60;177,31;55,52;90,72;12,62;1,67;2,01;1,00;1,00
2017,00;"32";"49H5";306,90;58,10;153,45;75,61;377,22;62,65;52,02;17,02;5,55;21,84
2017,00;"32";"49H6";586,50;171,69;617,97;341,41;1723,85;287,76;239,02;74,95;24,03;101,99
2018,00;"21";"41G0";108,10;5,10;1,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"21";"41G1";946,80;91,20;90,35;24,18;4,74;1,62;0,95;0,00;0,00;0,00
2018,00;"21";"41G2";432,30;122,39;0,83;0,06;0,11;0,00;0,00;0,00;0,00;0,00
2018,00;"21";"42G1";884,20;64,74;3,05;0,25;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"21";"42G2";606,80;162,53;144,11;15,72;1,78;0,67;0,62;0,00;0,00;0,00
2018,00;"21";"43G1";699,00;468,92;1,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"21";"43G2";107,00;156,48;0,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"22";"37G0";209,90;41,12;2,66;0,13;0,07;0,15;0,07;0,00;0,00;0,00
2018,00;"22";"37G1";723,30;229,70;21,86;0,56;1,07;1,39;0,10;0,00;0,00;0,00
2018,00;"22";"38G0";735,30;223,66;4,09;0,36;0,09;0,22;0,00;0,00;0,00;0,00
2018,00;"22";"38G1";173,20;120,11;0,06;0,19;0,06;0,00;0,00;0,00;0,00;0,00
2018,00;"22";"39F9";159,30;19,07;0,70;0,13;0,03;0,03;0,00;0,00;0,00;0,00
2018,00;"22";"39G0";201,70;21,35;0,78;0,14;0,03;0,03;0,00;0,00;0,00;0,00
2018,00;"22";"39G1";250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"22";"40F9";51,30;28,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"22";"40G0";538,10;143,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018,00;"22";"40G1";174,50;113,75;14,93;10,25;0,90;0,28;0,00;0,00;0,00;0,00
2018,00;"22";"41G0";173,10;12,25;2,69;0,72;0,03;0,23;0,00;0,00;0,00;0,00
2018,00;"23";"39G2";130,90;74,71;0,71;0,19;0,32;0,64;0,15;0,11;0,00;0,04
2018,00;"23";"40G2";164,00;204,19;8,11;1,29;0,66;2,24;0,75;0,13;0,00;0,00
2018,00;"23";"41G2";72,30;209,84;1,55;0,71;0,19;0,37;0,18;0,03;0,00;0,00
